"logFC","FC","P.Value","adj.P.Val","entrez_ID","ensembl_ID","merged_symbol","merged_description","ensembl_description","AveExpr","CI.L","CI.R","t"
-1.11404748309475,-2.16452052825243,1.22018889782921e-07,6.14603098256443e-07,"111585542","ENSAOCG00000013284","fancb","FA complementation group B","FA complementation group B",1.55124796370874,-1.69736801391542,-0.530726952274094,-5.70268847727655
-1.11398207567933,-2.16442239768421,7.32602409874761e-15,2.74891824109453e-13,"111568801","ENSAOCG00000023396","adprh","ADP-ribosylarginine hydrolase","protein ADP-ribosylarginine hydrolase-like.1",2.99784949195724,-1.47711571552518,-0.750848435833466,-9.15998850314468
-1.11248809757512,-2.16218219730588,5.27363844292554e-14,1.53699086310867e-12,"111576471","ENSAOCG00000012311","ndc80","NDC80 kinetochore complex component","NDC80 kinetochore complex component",3.70516741611767,-1.49143192415601,-0.73354427099424,-8.76604599997945
-1.1118227590421,-2.16118527736064,5.01160333713559e-14,1.47862894075652e-12,"111563407","ENSAOCG00000020331","zgc:101858","uncharacterized LOC111563407","3-oxoacyl- reductase FabG-like",2.75507923944189,-1.49010018950546,-0.733545328578746,-8.77623690226227
-1.111354644308,-2.16048414612431,6.02254001144055e-13,1.23301774492782e-11,"111570820","ENSAOCG00000016141","ncaph","non-SMC condensin I complex, subunit H","condensin complex subunit 2-like.1",3.25278300660372,-1.51226157077209,-0.71044771784391,-8.27736902533325
-1.11005868116543,-2.15854426933015,1.07121459107165e-15,5.57290334843023e-14,"111571842","ENSAOCG00000012274","poglut2","protein O-glucosyltransferase 2","protein O-glucosyltransferase 2",2.66884626083408,-1.45740124480298,-0.76271611752788,-9.54269713813127
-1.10881341294935,-2.15668191674391,6.32707645679248e-06,2.22340630977968e-05,"111569854",NA,"LOC111569854","uncharacterized LOC111569854",NA,-0.468459857572933,-1.80284399292455,-0.41478283297414,-4.77049091073934
-1.10855212872262,-2.1562913588463,2.24343611214139e-14,7.37696595164906e-13,"111574829","ENSAOCG00000005339","dnmt1","DNA (cytosine-5-)-methyltransferase 1","DNA methyltransferase 1",5.99320931367201,-1.47894026572316,-0.738163991722078,-8.93680455723823
-1.10653156840032,-2.15327348810233,2.58507744855379e-13,5.97396975181884e-12,"111572165","ENSAOCG00000020444","prpf19","pre-mRNA processing factor 19","pre-mRNA processing factor 19",5.72629506372954,-1.49765961251704,-0.715403524283608,-8.44749728097851
-1.10545381619097,-2.15166550541573,1.0196489613223e-12,1.92136477068763e-11,"111578603","ENSAOCG00000016966","cenpo","centromere protein O","centromere protein O",2.17290855794118,-1.50941433744621,-0.701493294935739,-8.17118207419285
-1.10497274334531,-2.15094814294003,0.000146394271932086,0.000388640432500096,"118470182",NA,"LOC118470182","uncharacterized LOC118470182",NA,-0.462218384523883,-1.94027713412926,-0.269668352561365,-3.94993555003611
-1.10366727330805,-2.14900266714572,1.16096145709017e-06,4.71521551250389e-06,"111586190",NA,"swi5","SWI5 homologous recombination repair protein",NA,0.597836363112516,-1.73971460611755,-0.467619940498551,-5.18121885578154
-1.10237907163021,-2.14708465039026,5.72095088166145e-13,1.18592723858734e-11,"111580188","ENSAOCG00000003068","adamts10","ADAM metallopeptidase with thrombospondin type 1 motif, 10","A disintegrin and metalloproteinase with thrombospondin motifs 10-like",3.38015798171517,-1.49955159972041,-0.705206543540015,-8.28771803012564
-1.10090636277946,-2.14489401611158,2.82281595536049e-08,1.63347152193859e-07,"111574188","ENSAOCG00000013278","col9a3","collagen, type IX, alpha 3","collagen type IX alpha 3 chain",4.58147433205871,-1.64605813255,-0.555754593008926,-6.02998405683772
-1.1006197960295,-2.14446801182901,3.64870026975362e-11,4.33456736955066e-10,"111576120","ENSAOCG00000003358","tert","telomerase reverse transcriptase","telomerase reverse transcriptase",1.97198022869094,-1.54219652218792,-0.659043069871074,-7.44242304965301
-1.1000925396688,-2.14368442432147,4.58086710709195e-13,9.84657841841781e-12,"111563095","ENSAOCG00000005819","spdl1","spindle apparatus coiled-coil protein 1","spindle apparatus coiled-coil protein 1",2.80720295749214,-1.49431276675741,-0.705872312580183,-8.33246549936163
-1.10004958607557,-2.14362060100785,2.33587399838728e-21,1.35973119398014e-18,"111582740","ENSAOCG00000021489","nfil3-5","nuclear factor, interleukin 3 regulated, member 5","histone-lysine N-methyltransferase 2D-like",5.09200268510212,-1.37029996204551,-0.829799210105622,-12.1542779435392
-1.0990461950713,-2.14213023625944,1.26470629429009e-07,6.34355942394505e-07,"111582788",NA,"LOC111582788","SPARC-related modular calcium-binding protein 1-like",NA,0.159826637662939,-1.67533203170519,-0.522760358437403,-5.69457358697507
-1.09584869895838,-2.13738781449211,3.84287819215627e-11,4.53771439159329e-10,"111584043","ENSAOCG00000002806","rad51ap1","RAD51 associated protein 1","RAD51-associated protein 1-like",1.93622488426526,-1.53614286779382,-0.655554530122938,-7.4317462211469
-1.09563940346848,-2.13707776062082,2.14647217616389e-06,8.28359034764699e-06,"111565405",NA,"si:dkey-225n22.4","collagen alpha-1(XXI) chain",NA,1.207419965339,-1.74547273967889,-0.445806067258066,-5.03441328152156
-1.09538999282334,-2.1367083382151,3.8901128492398e-20,1.23181053877392e-17,"111582750","ENSAOCG00000021070","smc4","structural maintenance of chromosomes 4","structural maintenance of chromosomes protein 4-like.1",5.84017582036974,-1.37772964404254,-0.813050341604137,-11.5845749457861
-1.09535827068667,-2.13666135655451,1.17254140296962e-12,2.14929333933274e-11,"111565504","ENSAOCG00000006276","col22a1_ENSAOCG00000006276","collagen, type XXII, alpha 1","collagen type XXII alpha 1 chain",6.06655187303602,-1.49701653279698,-0.693700008576358,-8.14296738642953
-1.09525456984886,-2.13650777897688,9.01442015305497e-30,4.85381453141245e-26,"111580350","ENSAOCG00000021135","LOC111580350_rorcb","nuclear receptor ROR-beta-like","nuclear receptor ROR-beta-like.2",6.53364478558705,-1.29613724769725,-0.894371892000467,-16.2800522070045
-1.09499722617941,-2.13612670903373,1.35589151272537e-08,8.42561783066331e-08,"118471636",NA,"LOC118471636","mucin-2-like.14",NA,5.12449561307291,-1.62310948335885,-0.566884968999969,-6.19113080955373
-1.09484542858741,-2.13590196172186,1.51807159705847e-09,1.19160492849354e-08,"111570625","ENSAOCG00000009281","pole4","polymerase (DNA-directed), epsilon 4, accessory subunit","DNA polymerase epsilon 4, accessory subunit",2.23276047067428,-1.58548314413587,-0.60420771303895,-6.66308092916479
-1.09346272949871,-2.13385586409364,1.23279592280244e-18,2.23125702397639e-16,"111563692","ENSAOCG00000002012","gbe1b_GBE1","glucan (1,4-alpha-), branching enzyme 1b","1,4-alpha-glucan branching enzyme 1",6.11795571729715,-1.39326363599151,-0.793661823005913,-10.8906612959022
-1.09171444065596,-2.13127157788073,4.53971093036926e-07,2.01061678014175e-06,"129347328",NA,"LOC129347328","uncharacterized LOC129347328",NA,2.4108895953588,-1.69521281190522,-0.488216069406701,-5.40152214637925
-1.09109572823523,-2.13035775933686,3.34919806230591e-18,4.97482950799619e-16,"111577723","ENSAOCG00000007186","mmp2","matrix metallopeptidase 2","matrix metallopeptidase 2",7.70542922502487,-1.39583584302874,-0.786355613441732,-10.6909534131424
-1.08819296936805,-2.12607570545017,1.38280396520032e-14,4.81922844700397e-13,"111566038","ENSAOCG00000015200","LOC111566038_POSTN","periostin","periostin",7.29011649199905,-1.4478927233652,-0.728493215370905,-9.03335303377135
-1.08795569372053,-2.12572606502466,3.42552785732038e-16,2.22897338341288e-14,"111565765","ENSAOCG00000017225","c1qtnf6b_ENSAOCG00000017225","C1q and TNF related 6b","complement C1q tumor necrosis factor-related protein 1-like",5.13483147062259,-1.4204809886033,-0.75543039883776,-9.76944136185977
-1.08697729342101,-2.12428493860442,1.12734421751188e-10,1.17696266392491e-09,"111575877","ENSAOCG00000002794","mis18a_ENSAOCG00000002794","MIS18 kinetochore protein A","MIS18 kinetochore protein A",1.86457150141857,-1.53718755741125,-0.636767029430772,-7.20922015858905
-1.08564211520168,-2.12231987541076,1.46341772290371e-07,7.22749161107549e-07,"111573018","ENSAOCG00000002163","LOC111573018_ENSAOCG00000002163","EH domain-containing protein 2-like","EH domain-containing protein 2-like",1.4117458513076,-1.65822793470321,-0.513056295700154,-5.6614712043742
-1.08445401358063,-2.12057280231472,5.41091788492579e-14,1.57486958656124e-12,"111567771","ENSAOCG00000008415","bdh2","3-hydroxybutyrate dehydrogenase, type 2","3-hydroxybutyrate dehydrogenase 2",4.02132394188074,-1.45406534970716,-0.714842677454114,-8.76090691781365
-1.08344314426014,-2.11908747720821,0.0202566476341735,0.0341356448435044,"111586800",NA,"LOC111586800","fibroblast growth factor-binding protein 2-like",NA,3.82693597519038,-2.45452331510052,0.287637026580236,-2.35953532872967
-1.08338242515466,-2.11899829246384,2.63279959131782e-10,2.49363401925256e-09,"111575508","ENSAOCG00000004257","wdr77","WD repeat domain 77","WD repeat domain 77",3.47655531738743,-1.54337950376439,-0.623385346544931,-7.03250291697486
-1.08264451133282,-2.11791473823703,5.29492174619802e-13,1.11805906440797e-11,"111577897","ENSAOCG00000018682","LOC111577897_rbbp4","retinoblastoma binding protein 4.1","histone-binding protein RBBP4",5.29536853866512,-1.47197479012804,-0.693314232537608,-8.30330338013818
-1.08252014383247,-2.11773217130388,0.000227102594880405,0.000579336217995283,"111580366","ENSAOCG00000020005","LOC111580366_ENSAOCG00000020005","group 3 secretory phospholipase A2-like","phospholipase A2 group III pla2g3",1.39567707072873,-1.92714323927193,-0.237897048393016,-3.82698043854918
-1.08191284551374,-2.11684090565197,2.6835897752591e-12,4.47015905487474e-11,"111574375",NA,"mfap2","microfibril associated protein 2",NA,4.45439338461981,-1.48697602206847,-0.676849668959006,-7.97540454412172
-1.08188491081056,-2.11679991795311,7.79716498615875e-06,2.68524687355112e-05,"111581662",NA,"col9a1a","collagen, type IX, alpha 1a",NA,4.02425883814355,-1.76651270565614,-0.397257115964977,-4.71856286220832
-1.08030285747008,-2.11447991631183,6.8214553643902e-10,5.83712775678332e-09,"111573268","ENSAOCG00000019211","col10a1a","collagen, type X, alpha 1a","collagen alpha-1(X) chain-like",10.0415170054911,-1.55241563075601,-0.608190084184151,-6.83255258103667
-1.08029714102236,-2.11447153804088,3.69936621327055e-15,1.5555622595431e-13,"111573691","ENSAOCG00000002743","LOC111573691_ENSAOCG00000002743","nuclear factor 7, brain","zinc-binding protein A33-like.2",1.46390528662756,-1.42729503381504,-0.733299248229677,-9.29607454569962
-1.07876835581535,-2.11223207607149,1.31304695914133e-13,3.31216918820688e-12,"111578908","ENSAOCG00000006564","plk4","polo-like kinase 4 (Drosophila)","polo like kinase 4",2.40936743628774,-1.45404461738557,-0.703492094245144,-8.58341900395218
-1.07874927111534,-2.11220413458159,4.17556103775911e-15,1.70006112724491e-13,"111579164","ENSAOCG00000022535","top2a","DNA topoisomerase II alpha","DNA topoisomerase II alpha",5.34924587571454,-1.42615095270052,-0.731347589530152,-9.27196550847772
-1.07872481462343,-2.11216832890955,4.86382761793664e-11,5.57812136502233e-10,"111586696","ENSAOCG00000020477","armc1l","armadillo repeat containing 1, like","armadillo repeat-containing protein 1-like.2",2.68146398762992,-1.51498970597554,-0.642459923271323,-7.38318266520657
-1.07867941360629,-2.11210186089038,8.69433035099057e-09,5.65735610572915e-08,"111576007","ENSAOCG00000005639","unc45b","unc-45 myosin chaperone B","unc-45 myosin chaperone B",6.12022124768358,-1.59090909390308,-0.566449733309497,-6.28797576904241
-1.07839828560538,-2.11169033031131,1.81644756081891e-17,2.04830615523129e-15,"111585098","ENSAOCG00000006683","LOC111585098_ENSAOCG00000006683","beta-1,4-galactosyltransferase 1-like.4","beta-1,4-galactosyltransferase 1-like.2",5.54740311693673,-1.38939947007562,-0.767397101135143,-10.3538138863112
-1.07787609114786,-2.11092612622685,7.74828983356863e-12,1.12077009023104e-10,"111562921","ENSAOCG00000011426","krtcap2","keratinocyte associated protein 2","keratinocyte associated protein 2",4.13959615421822,-1.49263889844516,-0.663113283850571,-7.75983062326088
-1.07744941636622,-2.11030191546547,0.000101030582681708,0.000277763172044758,"111573906","ENSAOCG00000021932","scdb","stearoyl-CoA desaturase b","acyl-CoA desaturase-like.1",6.04878523400136,-1.87144357520722,-0.283455257525223,-4.05193799737815
-1.0767590544352,-2.10929233024702,6.44216189011354e-10,5.54118541490677e-09,"111588905","ENSAOCG00000002296","fam117aa_FAM117A","family with sequence similarity 117 member Aa","protein FAM117A-like.1",3.25348996230342,-1.54649353765766,-0.607024571212737,-6.84461930583644
-1.07660604701715,-2.10906863760887,1.95219680774545e-08,1.17120932716495e-07,"111573081","ENSAOCG00000005913","cenpq_ENSAOCG00000005913","centromere protein Q","centromere protein Q",1.43648464812418,-1.60263592110181,-0.550576172932487,-6.11124386207724
-1.0765212861195,-2.10894472971806,4.59678178926578e-20,1.37507619690565e-17,"111569481","ENSAOCG00000007993","LOC111569481_ENSAOCG00000007993","uncharacterized LOC111569481","uncharacterized LOC111569481",5.05102244828337,-1.35480594329658,-0.798236628942419,-11.5509197656796
-1.07590874326288,-2.1080494990632,8.30870627070596e-13,1.61801912891921e-11,"111579858","ENSAOCG00000012036","rtn2b","reticulon 2b","reticulon-2-like",5.11445077456747,-1.46709476952599,-0.68472271699978,-8.21249867375479
-1.07405612231144,-2.10534420786712,8.92397582695463e-17,7.42102669347293e-15,"111574533","ENSAOCG00000014913","capn3b_CAPN3","calpain 3b","calpain-3b",4.13736892939281,-1.39358339530157,-0.754528849321298,-10.0369613201046
-1.07348043117264,-2.10450426166965,2.02251932107013e-09,1.5387185878395e-08,"111581610","ENSAOCG00000020592","stbd1_ENSAOCG00000020592","starch binding domain 1","starch binding domain 1",4.56530507663701,-1.55899848412044,-0.587962378224842,-6.60194584449067
-1.07332702367904,-2.10428049327041,7.08535293692015e-13,1.41300306995728e-11,"111567010","ENSAOCG00000012012","sardh","sarcosine dehydrogenase","sarcosine dehydrogenase",6.57256292613267,-1.46205410394405,-0.684599943414019,-8.24461681979834
-1.07245602576394,-2.10301045995315,3.49579310720913e-12,5.65682884621113e-11,"111563596","ENSAOCG00000013115","LOC111563596_ENSAOCG00000013115","alpha-1-antitrypsin homolog","alpha-1-antitrypsin homolog.2",8.85472452010766,-1.47669772625693,-0.668214325270959,-7.92175834427378
-1.07098058225425,-2.10086081159823,1.32744288080881e-14,4.63378683417507e-13,"111581363","ENSAOCG00000004008","si:dkey-122a22.2_ENSAOCG00000004008","uncharacterized si:dkey-122a22.2","uncharacterized LOC111581363",3.13003300922751,-1.42467176966735,-0.717289394841147,-9.0415016555969
-1.07044522452002,-2.10008136521634,3.00425656935623e-13,6.83992367767383e-12,"111567147","ENSAOCG00000006397","LOC111567147_acy3.2","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) B-like","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) B-like",4.88500156949759,-1.45017494207251,-0.690715506967542,-8.41730513810645
-1.0700484439015,-2.09950386478577,4.54163941174046e-13,9.80729614992337e-12,"111571311","ENSAOCG00000010181","orc2_ENSAOCG00000010181","origin recognition complex, subunit 2","origin recognition complex subunit 2",3.28497443596264,-1.4534226767748,-0.686674211028203,-8.33419635368845
-1.06951422688547,-2.09872658128084,1.13975408316283e-12,2.1035152907593e-11,"111567139",NA,"ccdc80l2","coiled-coil domain containing 80 like 2",NA,3.90856932693154,-1.46141999398356,-0.677608459787383,-8.14869607449504
-1.06642545695732,-2.09423807268448,9.7640667277403e-07,4.0356643481495e-06,"129351002",NA,"LOC129351002","uncharacterized LOC129351002",NA,1.90489142046587,-1.67618877675189,-0.456662137162754,-5.22218696271738
-1.06637557952405,-2.09416567109499,0.000981727371026609,0.00220668379431967,"111577333","ENSAOCG00000023081","c4h17orf67_si:dkey-31g6.6","chromosome 4 C17orf67 homolog","chromosome unknown C17orf67 homolog",-0.042716506784856,-2.00372119055599,-0.129029968492113,-3.39698515653672
-1.06472178317432,-2.09176645354946,1.54319072842348e-17,1.79660767074513e-15,"111586092","ENSAOCG00000002824","calua","calumenin a","calumenin",6.2168335393628,-1.37081864501608,-0.758624921332559,-10.3862906244119
-1.06456802440244,-2.09154353027508,6.95212475060842e-14,1.95476322295828e-12,"111576203","ENSAOCG00000022473","LOC111576203_pbld","phenazine biosynthesis-like domain-containing protein 1","phenazine biosynthesis like protein domain containing",4.36059563121276,-1.42949005055767,-0.699645998247211,-8.71077003237941
-1.06385651697682,-2.09051227847978,6.63053038292887e-12,9.76735246748802e-11,"111588339","ENSAOCG00000021774","apex2","APEX nuclease (apurinic/apyrimidinic endonuclease) 2","apurinic/apyrimidinic endodeoxyribonuclease 2",1.81148931953395,-1.47155653297786,-0.656156500975782,-7.79158007359363
-1.06384207506296,-2.09049135177921,1.93054045011397e-05,6.12370842629671e-05,"118471119",NA,"LOC118471119","uncharacterized LOC118471119",NA,2.07186395973567,-1.77142495569514,-0.356259194430786,-4.48934574977211
-1.06349634932338,-2.08999044891531,4.07533141647688e-08,2.2704213152633e-07,"111570631","ENSAOCG00000009091","hpdl","4-hydroxyphenylpyruvate dioxygenase-like","4-hydroxyphenylpyruvate dioxygenase like",2.14683685998137,-1.59732691436798,-0.529665784278786,-5.94861381931235
-1.06320207859913,-2.08956419092876,1.71348584504097e-11,2.23396235656734e-10,"111567891","ENSAOCG00000023158","poglut3","protein O-glucosyltransferase 3","protein O-glucosyltransferase 3",3.29550456725506,-1.4810519756167,-0.645352181581554,-7.59764025315232
-1.06234522900085,-2.08832351940791,1.03350738794873e-14,3.68537783470855e-13,"111563238","ENSAOCG00000003142","LOC111563238_ENSAOCG00000003142","protein disulfide isomerase Creld1","cysteine-rich with EGF-like domain protein 1",2.47434704062838,-1.41125871343686,-0.713431744564836,-9.09140754028416
-1.06154278376624,-2.08716229042017,5.9810614072131e-09,4.04712851362098e-08,"111566310",NA,"cenpk","centromere protein K",NA,1.515754169639,-1.55921762855128,-0.56386793898121,-6.36905532083443
-1.06134744570244,-2.08687971189227,1.7386485100523e-10,1.73365794488456e-09,"111575488","ENSAOCG00000004988","calr3b_ENSAOCG00000004988","calreticulin 3b","calreticulin-like.1",6.87305061714565,-1.50650620656121,-0.616188684843663,-7.11911260941748
-1.06085396751508,-2.0861660104653,5.10826363107804e-15,2.02618383215762e-13,"111578830","ENSAOCG00000010285","sypl1_ENSAOCG00000010285","synaptophysin-like 1","synaptophysin-like protein 1.2",3.85303998686378,-1.40397839222873,-0.717729542801438,-9.23181684537478
-1.06025567187149,-2.08530104231244,6.67872330101895e-12,9.81886296637175e-11,"129349320",NA,"LOC129349320","elastin-like",NA,5.56467874830816,-1.46665269230732,-0.653858651435658,-7.79010475291593
-1.05856901902775,-2.08286454418234,8.19570180252593e-09,5.37185104755945e-08,"111584863","ENSAOCG00000014168","fancg","FA complementation group G","FA complementation group G",0.9490716587024,-1.56022551956608,-0.556912518489423,-6.30080361395401
-1.0585476215659,-2.08283365221774,1.13231828594384e-13,2.94184212818558e-12,"111569937","ENSAOCG00000015903","fdft1","farnesyl-diphosphate farnesyltransferase 1","farnesyl-diphosphate farnesyltransferase 1",4.84284927466478,-1.42552081332842,-0.691574429803369,-8.61309564473565
-1.05787314283189,-2.0818601279255,3.45347743788788e-14,1.07642542774572e-12,"111579270","ENSAOCG00000017964","LOC111579270_ENSAOCG00000017964","tubulin alpha-1C chain-like.1","tubulin alpha-1C chain-like.2",6.63549239965007,-1.41476864662942,-0.70097763903436,-8.85066133693872
-1.05599845382193,-2.07915664205696,9.95582612733022e-18,1.26134460664964e-15,"111572890","ENSAOCG00000012920","tuba8l3_ENSAOCG00000012920","tubulin, alpha 8 like 3","tubulin alpha chain",7.72469284952452,-1.35705583991229,-0.754941067731573,-10.4736294344328
-1.053201109878,-2.07512912336554,3.45980240236273e-12,5.60279880767583e-11,"111575958","ENSAOCG00000007001","LOC111575958_ENSAOCG00000007001","high choriolytic enzyme 1-like.3","C6astacin pactacin3-like duplicate a",7.93509752049297,-1.45007977836881,-0.65632244138719,-7.92385937544301
-1.05312127328702,-2.07501429199338,4.94383261184648e-14,1.46180459673172e-12,"111584107","ENSAOCG00000017069","LOC111584107_cd81b","CD81 antigen-like.1","CD81 antigen-like",4.68379266381833,-1.4113154864736,-0.694927060100433,-8.77895916245761
-1.05215061076062,-2.0736186670404,3.44164292333583e-17,3.41594955220309e-15,"111584387","ENSAOCG00000011348","sfrp2","secreted frizzled-related protein 2","secreted frizzled related protein 2",4.80293597345189,-1.3593579123405,-0.744943309180739,-10.2265603693218
-1.05121086080891,-2.07226838270913,2.4358955427552e-10,2.3317474755494e-09,"111577979","ENSAOCG00000016902","casq1a","calsequestrin 1a","calsequestrin-1-like.1",9.67814292996763,-1.49651919738674,-0.605902524231074,-7.04875185782704
-1.05118645724683,-2.07223333004659,1.713696080964e-10,1.71036080592227e-09,"111577714","ENSAOCG00000008252","fan1","FANCD2 and FANCI associated nuclease 1","FANCD2 and FANCI associated nuclease 1",2.64002100888558,-1.49189697287585,-0.6104759416178,-7.12212435491592
-1.0507782060603,-2.07164701623495,6.41553615336787e-13,1.29988539671907e-11,"111576667","ENSAOCG00000004370","fancc","FA complementation group C","FA complementation group C",1.9519251873666,-1.43041712710163,-0.671139285018972,-8.26463226871317
-1.05024433307532,-2.07088053979198,5.52809855669147e-08,2.99457210045324e-07,"111576278","ENSAOCG00000019724","samhd1","SAM domain and HD domain 1","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1",3.62607186911753,-1.5835117092285,-0.516976956922141,-5.88069343261562
-1.05021971116677,-2.07084519719031,1.0764288580477e-10,1.13203734104645e-09,"111566391","ENSAOCG00000014806","prdm5","PR domain containing 5","PR/SET domain 5",2.85311705634014,-1.48462744517759,-0.615811977155948,-7.2188135508461
-1.04993904007469,-2.07044236094808,1.38266750340322e-08,8.57715803234408e-08,"111581756","ENSAOCG00000015313","rdm1","RAD52 motif containing 1","RAD52 motif containing 1",1.52930075029002,-1.55666987481444,-0.543208205334931,-6.18685532986251
-1.04893820282103,-2.06900653619569,1.89502931139956e-13,4.57056453627365e-12,"111578406","ENSAOCG00000003268","pudp","pseudouridine 5'-phosphatase","pseudouridine 5'-phosphatase",2.51200380453629,-1.41699241210574,-0.680883993536322,-8.50983858368155
-1.04738270329351,-2.06677695597864,1.88264410214803e-10,1.85576149528899e-09,"111576335","ENSAOCG00000017531","wee1","WEE1 G2 checkpoint kinase","WEE1 G2 checkpoint kinase",3.16749556400577,-1.48771002899547,-0.607055377591548,-7.10252822718735
-1.04497076985758,-2.06332455359207,3.1035122203386e-16,2.05672142158932e-14,"111583037","ENSAOCG00000012009","lman1","lectin, mannose-binding, 1","lectin, mannose binding 1",6.18396493908275,-1.36371752966602,-0.726224010049135,-9.7890731124644
-1.04468185035785,-2.0629113858797,3.74540927340411e-06,1.37659769506105e-05,"111567067","ENSAOCG00000010735","zgc:136858","uncharacterized LOC111567067","pseudouridine-metabolizing bifunctional protein C1861.05-like",1.42630658168581,-1.68135892695882,-0.408004773756889,-4.89945806161872
-1.04467695081886,-2.06290438003485,1.69946161519962e-11,2.21970917332744e-10,"111572330","ENSAOCG00000016390","armc6","armadillo repeat containing 6","armadillo repeat containing 6",3.05555090574772,-1.45515531779445,-0.634198583843266,-7.59932375677339
-1.04459561346816,-2.06278807933205,1.21527619417035e-08,7.60447956712405e-08,"111586927","ENSAOCG00000000820","golt1a_ENSAOCG00000000820","golgi transport 1A","vesicle transport protein GOT1A-like",1.62870027958715,-1.54646070525645,-0.542730521679855,-6.21504700604642
-1.04451930170833,-2.0626789704623,1.41536315858781e-11,1.88872935004116e-10,"111564414","ENSAOCG00000003685","LOC111564414_kif23","kinesin-like protein KIF23","kinesin family member 23",3.09235173920583,-1.45292309998808,-0.636115503428586,-7.63677342336356
-1.04371630098208,-2.06153120756412,2.0296213447051e-09,1.5430280452615e-08,"129349328",NA,"LOC129349328","protein phosphatase 1 regulatory subunit 14A-like",NA,2.51885878438857,-1.51582601368687,-0.57160658827729,-6.6011976984988
-1.04309000371134,-2.06063645772282,1.45053570491119e-16,1.09236496546774e-14,"111575516","ENSAOCG00000000166","cav3","caveolin 3","caveolin 3",5.98742804377102,-1.35642142508347,-0.729758582339214,-9.94033550818006
-1.04276999524842,-2.06017943253169,4.59038722193873e-15,1.84454776093501e-13,"111576811","ENSAOCG00000001400","lmnb2","lamin B2","lamin B2",7.35084739020517,-1.37926935622116,-0.706270634275692,-9.25310501016452
-1.04200043101522,-2.05908078203267,2.88179291709117e-17,2.95562170706237e-15,"111571793","ENSAOCG00000013356","LOC111571793_ALDH18A1","delta-1-pyrroline-5-carboxylate synthase-like","delta-1-pyrroline-5-carboxylate synthase-like.1",5.20070176817993,-1.34519620701427,-0.738804655016171,-10.2619043051514
-1.04197257789055,-2.05904102915457,7.161515188305e-17,6.2447252682475e-15,"111566510","ENSAOCG00000012623","tubb2b","tubulin, beta 2b","tubulin beta-1 chain",9.38047911291282,-1.35060914692802,-0.733336008853086,-10.0807330789223
-1.04191420220459,-2.05895771598209,1.47058274914394e-13,3.65743778880626e-12,"111575031","ENSAOCG00000018912","pold2","polymerase (DNA directed), delta 2, regulatory subunit","DNA polymerase delta 2, accessory subunit",4.43597678823549,-1.40533162037109,-0.678496784038085,-8.56070294980844
-1.04176957723235,-2.05875132324555,1.77313987249864e-06,6.95545382511683e-06,"111573265","ENSAOCG00000019181","fhl5","four and a half LIM domains 5","four and a half LIM domains protein 2-like",3.06799460119655,-1.6540723684349,-0.4294667860298,-5.08029158905373
-1.04093262955735,-2.05755733048788,6.1108047978035e-17,5.3940374481595e-15,"111572974","ENSAOCG00000009773","LOC111572974_ENSAOCG00000009773","ATPase family AAA domain containing 2","ATPase family AAA domain containing 2",5.00842381930611,-1.34829861776537,-0.733566641349333,-10.1123017885424
-1.03898706132943,-2.05478445054021,2.39983256629365e-10,2.30029344961427e-09,"111582235","ENSAOCG00000017299","LOC111582235_chst3b","carbohydrate sulfotransferase 3-like","carbohydrate sulfotransferase 3-like",2.28252629764961,-1.47892270114123,-0.599051421517633,-7.0518684394622
-1.03872092294509,-2.05440543310323,9.24929101460464e-12,1.30033439864592e-10,"111588471","ENSAOCG00000018035","kng1","kininogen 1","kininogen-2-like",8.09294640359662,-1.44028623280757,-0.637155613082614,-7.72370894711407
-1.03869284831355,-2.05436545506716,5.48824498581239e-18,7.57729618618124e-16,"111566731","ENSAOCG00000023253","aclyb_aclya","ATP citrate lyase b","ATP-citrate synthase",6.24406158299551,-1.33149647746205,-0.745889219165058,-10.5923883391683
-1.03863373392811,-2.05428127922966,2.21630468704798e-08,1.31392156205999e-07,"111569251","ENSAOCG00000016354","LOC111569251_CCNE2","G1/S-specific cyclin-E2-like","G1/S-specific cyclin-E2-like.1",1.44973280258948,-1.54843849960437,-0.528828968251852,-6.08333511765096
-1.03782652396537,-2.05313219889731,2.19920870787178e-10,2.13459022758641e-09,"111583782","ENSAOCG00000005189","sp7","Sp7 transcription factor","Sp7 transcription factor",3.72959378745518,-1.47613745812427,-0.599515589806481,-7.07010183942578
-1.03696794829047,-2.05191070378685,3.71375277425411e-14,1.14103861985571e-12,"129350571",NA,"LOC129350571","fibrillin-2-like",NA,5.34956567379431,-1.38738543531424,-0.686550461266708,-8.83614370989664
-1.03634304779245,-2.05102211519079,2.97832618975531e-05,9.08986672452174e-05,"111583684","ENSAOCG00000008440","LOC111583684_ENSAOCG00000008440","solute carrier family 22 member 4-like.1","solute carrier family 22 member 4-like.1",0.894350280290227,-1.74327782588388,-0.329408269701023,-4.37731095590649
-1.03610669363721,-2.05068612741893,3.42719850264653e-14,1.06978262826088e-12,"111575710","ENSAOCG00000023840","LOC111575710_ENSAOCG00000023840","glutathione S-transferase omega-1-like.2","glutathione S-transferase omega-1-like.3",4.64067584689911,-1.38559857359135,-0.686614813683074,-8.85218737232606
